Country Code,Year,Inflation
TSA,1979,7.27136517189955
TSS,1979,13.6746254544361
TTO,1979,14.7221703689992
TUN,1979,
TUR,1979,63.5431082506343
TUV,1979,
TZA,1979,12.9486277269529
UGA,1979,
UKR,1979,
UMC,1979,
URY,1979,66.8442861850437
USA,1979,11.2544711292795
UZB,1979,
VCT,1979,15.6084783235704
VEN,1979,
VGB,1979,
VIR,1979,
VNM,1979,
VUT,1979,4.16936703391666
WLD,1979,
WSM,1979,11.1195509980497
XKX,1979,
YEM,1979,
ZAF,1979,13.2936586533207
ZMB,1979,
ZWE,1979,
ABW,1980,
AFE,1980,15.0665115372509
AFG,1980,
AFW,1980,
AGO,1980,
ALB,1980,
AND,1980,
ARB,1980,9.62605664613179
ARE,1980,
ARG,1980,
ARM,1980,
ASM,1980,
ATG,1980,
AUS,1980,10.1358411703239
AUT,1980,6.32832536226099
AZE,1980,
BDI,1980,2.49851950030163
BEL,1980,6.64868829655357
BEN,1980,
BFA,1980,12.2026364968298
BGD,1980,
BGR,1980,
BHR,1980,3.86952505941505
BHS,1980,12.0978372310682
BIH,1980,
BLR,1980,
BLZ,1980,
BMU,1980,
BOL,1980,47.2416501018426
BRA,1980,
BRB,1980,14.4305197203942
BRN,1980,
BTN,1980,
BWA,1980,13.6324251470895
CAF,1980,
CAN,1980,10.1292205085452
CEB,1980,
CHE,1980,4.0225008483901
CHI,1980,
CHL,1980,35.1383405330485
CHN,1980,
CIV,1980,14.7009812997865
CMR,1980,9.55175427642871
COD,1980,46.6259068303308
COG,1980,
COL,1980,26.5526531495356
COM,1980,
CPV,1980,
CRI,1980,18.135170796071
CSS,1980,17.4703042795772
CUB,1980,
CUW,1980,
CYM,1980,
CYP,1980,13.5175605772583
CZE,1980,
DEU,1980,5.44105619058071
DJI,1980,12.0580235721856
DMA,1980,
DNK,1980,12.3053240760182
DOM,1980,16.7531356897102
DZA,1980,9.51782449754965
EAP,1980,
EAR,1980,14.6845027763768
EAS,1980,
ECA,1980,
ECS,1980,
ECU,1980,13.0489840555974
EGY,1980,20.8192249324219
EMU,1980,13.5400697127799
ERI,1980,
ESP,1980,15.5619020957245
EST,1980,
ETH,1980,4.48253780600436
EUU,1980,12.9114423266382
FCS,1980,
FIN,1980,11.5946192492108
FJI,1980,14.4928744064522
FRA,1980,13.5625788483016
FRO,1980,
FSM,1980,
GAB,1980,12.3403592565602
GBR,1980,17.9659242656858
GEO,1980,
GHA,1980,50.0701393436364
GIB,1980,
GIN,1980,
GMB,1980,6.82461565247798
GNB,1980,
GNQ,1980,
GRC,1980,24.6758939736233
GRD,1980,21.821433894768
GRL,1980,
GTM,1980,10.8238432335411
GUM,1980,
GUY,1980,
HIC,1980,13.5333812761133
HKG,1980,
HND,1980,18.0615430355956
HPC,1980,
HRV,1980,
HTI,1980,17.7783052456577
HUN,1980,9.28585743921339
IBD,1980,17.7366548046812
IBT,1980,
IDA,1980,
IDB,1980,13.8581814562484
IDN,1980,18.0354301616893
IDX,1980,
IMN,1980,
IND,1980,11.3460734795094
INX,1980,
IRL,1980,18.1544433038192
IRN,1980,20.6439144373797
IRQ,1980,
ISL,1980,58.5284260893647
ISR,1980,131.025000335282
ITA,1980,21.0641682770745
JAM,1980,27.3081589882307
JOR,1980,11.1111111111113
JPN,1980,7.77858176555714
KAZ,1980,
KEN,1980,13.8581814562484
KGZ,1980,
KHM,1980,
KIR,1980,
KNA,1980,17.7366548046812
KOR,1980,28.6976086362017
KWT,1980,6.9282266856319
LAC,1980,18.135170796071
LAO,1980,
LBN,1980,
LBR,1980,
LBY,1980,9.73428879471392
LCA,1980,19.4777291132912
LCN,1980,17.9199241406267
LDC,1980,
LIC,1980,
LIE,1980,
LKA,1980,26.1454101014465
LMC,1980,14.7009812997865
LMY,1980,
LSO,1980,16.2748416182533
LTE,1980,
LTU,1980,
LUX,1980,6.29990006244593
LVA,1980,
MAC,1980,
MAF,1980,
MAR,1980,9.40837947437954
MCO,1980,
MDA,1980,
MDG,1980,18.2178658946755
MDV,1980,
MEA,1980,10.4226999529126
MEX,1980,26.3516513562834
MHL,1980,
MIC,1980,
MKD,1980,
MLI,1980,
MLT,1980,15.747254103486
MMR,1980,0.608153083899641
MNA,1980,11.5845673416485
MNE,1980,
MNG,1980,
MNP,1980,
MOZ,1980,
MRT,1980,
MUS,1980,41.9995143865698
MWI,1980,
MYS,1980,6.6749195345051
NAC,1980,11.8392112417568
NAM,1980,
NCL,1980,
NER,1980,10.3052757124046
NGA,1980,9.97226199001429
NIC,1980,
NLD,1980,6.51345545521795
NOR,1980,10.8786610878661
NPL,1980,14.6845027763768
NRU,1980,
NZL,1980,17.1505454240954
OED,1980,13.634450606601
OMN,1980,
OSS,1980,13.5715405108088
PAK,1980,11.9382309107087
PAN,1980,13.8079019078008
PER,1980,59.1450712444913
PHL,1980,18.2005104938509
PLW,1980,
PNG,1980,12.0643431636461
POL,1980,9.68271334792131
PRE,1980,
PRI,1980,
PRK,1980,
PRT,1980,15.8674803836094
PRY,1980,22.4473301362176
PSE,1980,
PSS,1980,
PST,1980,11.9499716626145
PYF,1980,
QAT,1980,6.79999999900016
ROU,1980,
RUS,1980,
RWA,1980,7.24939299325276
SAS,1980,13.3113668435427
SAU,1980,4.16926655363288
SDN,1980,25.3523690119419
SEN,1980,8.72902766072328
SGP,1980,8.52694319425859
SLB,1980,13.0909090909091
SLE,1980,
SLV,1980,17.3669682564025
SMR,1980,
SOM,1980,
SRB,1980,
SSA,1980,
SSD,1980,
SSF,1980,13.6019828289492
SST,1980,14.4928744064522
STP,1980,
SUR,1980,14.1097064496917
SVK,1980,
SVN,1980,
SWE,1980,13.7063223649004
SWZ,1980,18.6839754034955
SXM,1980,
SYC,1980,13.5715405108088
SYR,1980,19.2964123998608
TCA,1980,
TCD,1980,
TEA,1980,
TEC,1980,
TGO,1980,12.3068572123795
THA,1980,19.703500522778
TJK,1980,
TKM,1980,
TLA,1980,18.0983569158333
TLS,1980,
TMN,1980,11.5845673416485
TON,1980,22.3933889164965
TSA,1980,13.3113668435427
TSS,1980,13.6019828289492
TTO,1980,17.4703042795772
TUN,1980,
TUR,1980,94.2608598807591
TUV,1980,
TZA,1980,30.1973001038421
UGA,1980,
UKR,1980,
UMC,1980,
URY,1980,63.4758304314673
USA,1980,13.5492019749684
UZB,1980,
VCT,1980,17.2074750037358
VEN,1980,
VGB,1980,
VIR,1980,
VNM,1980,
VUT,1980,11.2401493156364
WLD,1980,
WSM,1980,33.0472428985
XKX,1980,
YEM,1980,
ZAF,1980,13.6602406858852
ZMB,1980,
ZWE,1980,
ABW,1981,
AFE,1981,14.4615910742106
AFG,1981,
AFW,1981,8.79921083308779
AGO,1981,
ALB,1981,
AND,1981,
ARB,1981,10.7585034160145
ARE,1981,
ARG,1981,
ARM,1981,
ASM,1981,
ATG,1981,
AUS,1981,9.48766603415561
AUT,1981,6.80304177599256
AZE,1981,
BDI,1981,12.1673943487938
BEL,1981,7.62748656814273
BEN,1981,
BFA,1981,7.55570560440944
BGD,1981,
BGR,1981,
BHR,1981,11.3445968083975
BHS,1981,11.1144984973891
BIH,1981,
BLR,1981,
BLZ,1981,11.2244897960225
BMU,1981,
BOL,1981,32.1336011133424
BRA,1981,101.725072957927
BRB,1981,14.5675632146886
BRN,1981,9.13705583756339
BTN,1981,9.97237569060774
BWA,1981,16.4280267725712
CAF,1981,-0.0333333333333925
CAN,1981,12.4716124148373
CEB,1981,
CHE,1981,6.49030964005712
CHI,1981,
CHL,1981,19.6868327084319
CHN,1981,
CIV,1981,8.79921083308779
CMR,1981,10.7275000000004
COD,1981,35.4082648744294
COG,1981,
COL,1981,27.4537624347993
COM,1981,
CPV,1981,
CRI,1981,37.0563415239513
CSS,1981,12.7397181145091
CUB,1981,
CUW,1981,
CYM,1981,
CYP,1981,10.7446936083977
CZE,1981,
DEU,1981,6.34424091961786
DJI,1981,5.71736785374117
DMA,1981,13.2666874934914
DNK,1981,11.7673874344182
DOM,1981,7.5146389069616
DZA,1981,14.6548426360635
EAP,1981,
EAR,1981,12.4132613723979
EAS,1981,
ECA,1981,
ECS,1981,
ECU,1981,16.3874745418229
EGY,1981,10.3172842245395
EMU,1981,11.5097558377123
ERI,1981,
ESP,1981,14.5493457170322
EST,1981,
ETH,1981,6.13596718680433
EUU,1981,11.7673874344182
FCS,1981,
FIN,1981,11.3057566509549
FJI,1981,11.1806667637621
FRA,1981,13.3144055680071
FRO,1981,
FSM,1981,
GAB,1981,8.70650214893007
GBR,1981,11.8766265142296
GEO,1981,
GHA,1981,116.503603996541
GIB,1981,
GIN,1981,
GMB,1981,5.94422700614443
GNB,1981,
GNQ,1981,
GRC,1981,24.5060675977966
GRD,1981,18.7874709409026
GRL,1981,
GTM,1981,11.4330679503505
GUM,1981,
GUY,1981,
HIC,1981,11.4271763230549
HKG,1981,
HND,1981,9.40569126142498
HPC,1981,11.3365154415104
HRV,1981,
HTI,1981,10.8583333329997
HUN,1981,4.66141394394749
IBD,1981,14.3318866009394
IBT,1981,12.9746974698193
IDA,1981,12.0236539706611
IDB,1981,12.30778511939
IDN,1981,12.2659085141911
IDX,1981,
IMN,1981,
IND,1981,13.112546897642
INX,1981,
IRL,1981,20.3735228947773
IRN,1981,24.2035897624486
IRQ,1981,
ISL,1981,51.7932416010108
ISR,1981,116.799988694513
ITA,1981,17.9692987519672
JAM,1981,12.7397181145091
JOR,1981,7.69999999999976
JPN,1981,4.91216291820522
KAZ,1981,
KEN,1981,11.6030534351143
KGZ,1981,
KHM,1981,
KIR,1981,
KNA,1981,10.476363196689
KOR,1981,21.3516402540001
KWT,1981,7.37478159583809
LAC,1981,14.0319195617323
LAO,1981,
LBN,1981,
LBR,1981,
LBY,1981,11.1997226074894
LCA,1981,15.1248443770346
LCN,1981,14.3318866009394
LDC,1981,
LIC,1981,
LIE,1981,
LKA,1981,17.9689954960101
LMC,1981,12.452894882249
LMY,1981,12.8572077921642
LSO,1981,12.4132613723979
LTE,1981,
LTU,1981,
LUX,1981,8.07294375934599
LVA,1981,
MAC,1981,
MAF,1981,
MAR,1981,12.4925283921001
MCO,1981,
MDA,1981,
MDG,1981,30.5381774327712
MDV,1981,
MEA,1981,11.2721597079434
MEX,1981,27.9337625982399
MHL,1981,
MIC,1981,12.9746974698193
MKD,1981,
MLI,1981,
MLT,1981,11.5097558377123
MMR,1981,0.318444733265888
MNA,1981,11.8461254997948
MNE,1981,
MNG,1981,
MNP,1981,
MOZ,1981,
MRT,1981,
MUS,1981,14.4615910742106
MWI,1981,11.8146975500212
MYS,1981,9.70000000000016
NAC,1981,11.4031638775572
NAM,1981,
NCL,1981,
NER,1981,22.9134075641636
NGA,1981,20.8128229121949
NIC,1981,
NLD,1981,6.73892655204789
NOR,1981,13.6429608127721
NPL,1981,11.1448567278443
NRU,1981,
NZL,1981,15.3701595831853
OED,1981,13.6429608127721
OMN,1981,
OSS,1981,10.7446936083977
PAK,1981,11.8799135925283
PAN,1981,7.30232836526218
PER,1981,75.4332687576064
PHL,1981,13.0825985241676
PLW,1981,
PNG,1981,8.05422647614105
POL,1981,19.1271820448877
PRE,1981,
PRI,1981,
PRK,1981,
PRT,1981,19.0404107466914
PRY,1981,12.9746974698193
PSE,1981,
PSS,1981,
PST,1981,11.7673874344182
PYF,1981,
QAT,1981,8.52059925101626
ROU,1981,
RUS,1981,
RWA,1981,6.45066447181186
SAS,1981,11.8799135925283
SAU,1981,2.79898218829487
SDN,1981,24.5757243336575
SEN,1981,5.91319372031625
SGP,1981,8.18202196816848
SLB,1981,16.3987138263665
SLE,1981,
SLV,1981,14.7971516299733
SMR,1981,
SOM,1981,
SRB,1981,
SSA,1981,12.4132613723979
SSD,1981,
SSF,1981,12.2903278605959
SST,1981,12.4132613723979
STP,1981,
SUR,1981,8.79396984924603
SVK,1981,
SVN,1981,42.6229527318245
SWE,1981,12.1039385302599
SWZ,1981,20.0557966522539
SXM,1981,
SYC,1981,10.5767903960918
SYR,1981,18.3941605839417
TCA,1981,
TCD,1981,
TEA,1981,
TEC,1981,
TGO,1981,19.7165023624807
THA,1981,12.6629930710216
TJK,1981,
TKM,1981,
TLA,1981,14.3318866009394
TLS,1981,
TMN,1981,11.8461254997948
TON,1981,14.8992481203002
TSA,1981,11.8799135925283
TSS,1981,12.2903278605959
TTO,1981,14.3318866009394
TUN,1981,
TUR,1981,37.6147825797716
TUV,1981,
TZA,1981,25.6500239272611
UGA,1981,
UKR,1981,
UMC,1981,13.2666874934914
URY,1981,34.0453358609474
USA,1981,10.3347153402771
UZB,1981,
VCT,1981,12.7356566462517
VEN,1981,
VGB,1981,
VIR,1981,
VNM,1981,
VUT,1981,26.8456375838928
WLD,1981,12.4424368936176
WSM,1981,20.5066244471295
XKX,1981,
YEM,1981,
ZAF,1981,15.2542442656564
ZMB,1981,
ZWE,1981,
ABW,1982,
AFE,1982,12.1399176954734
AFG,1982,
AFW,1982,12.0597652081337
AGO,1982,
ALB,1982,
AND,1982,
ARB,1982,8.33125575581154
ARE,1982,
ARG,1982,
ARM,1982,
ASM,1982,
ATG,1982,
AUS,1982,11.3518197573657
AUT,1982,5.43603082512853
AZE,1982,
BDI,1982,5.8680963572266
BEL,1982,8.72654906555468
BEN,1982,
BFA,1982,12.0597652081337
BGD,1982,
BGR,1982,
BHR,1982,8.88571308471458
BHS,1982,6.01262101667497
BIH,1982,
BLR,1982,
BLZ,1982,6.83903252716288
BMU,1982,
BOL,1982,123.535718565329
BRA,1982,100.54335919485
BRB,1982,10.3324664370561
BRN,1982,6.35658914728686
BTN,1982,9.84677216779704
BWA,1982,11.1372064274689
CAF,1982,13.2960986995663
CAN,1982,10.7689718997139
CEB,1982,
CHE,1982,5.65510182392343
CHI,1982,
CHL,1982,9.94102693041837
CHN,1982,
CIV,1982,7.58312589642148
CMR,1982,13.2570198610704
COD,1982,36.6996975740914
COG,1982,
COL,1982,24.7209882528586
COM,1982,
CPV,1982,
CRI,1982,90.1213328504165
CSS,1982,6.83903252716288
CUB,1982,
CUW,1982,
CYM,1982,
CYP,1982,6.43279726693689
CZE,1982,
DEU,1982,5.24104712605721
DJI,1982,-2.41071428572346
DMA,1982,4.39459409763739
DNK,1982,10.1208256779823
DOM,1982,7.64624306606149
DZA,1982,6.54250963007668
EAP,1982,
EAR,1982,10.2217271376891
EAS,1982,
ECA,1982,
ECS,1982,
ECU,1982,16.2579695928846
EGY,1982,14.8230088495577
EMU,1982,9.58492764677443
ERI,1982,
ESP,1982,14.4150020548327
EST,1982,
ETH,1982,5.89006107723962
EUU,1982,9.58492764677443
FCS,1982,
FIN,1982,9.58492764677443
FJI,1982,7.03155689389481
FRA,1982,11.9784719523805
FRO,1982,
FSM,1982,
GAB,1982,16.6857968797491
GBR,1982,8.59886383332181
GEO,1982,
GHA,1982,22.2955664080892
GIB,1982,
GIN,1982,
GMB,1982,10.8558454553089
GNB,1982,
GNQ,1982,
GRC,1982,20.9910886220016
GRD,1982,7.81274141216488
GRL,1982,
GTM,1982,0.307385561437055
GUM,1982,
GUY,1982,
HIC,1982,8.88571308471458
HKG,1982,10.9704641350212
HND,1982,8.98262170616891
HPC,1982,12.3124508707736
HRV,1982,
HTI,1982,7.35924227605049
HUN,1982,6.83580508259544
IBD,1982,10.8074213418412
IBT,1982,10.8257491675687
IDA,1982,10.8468579176873
IDB,1982,7.12990675816712
IDN,1982,9.44542395353453
IDX,1982,
IMN,1982,
IND,1982,7.8907427937749
INX,1982,
IRL,1982,17.1471142032124
IRN,1982,18.6897259269564
IRQ,1982,
ISL,1982,50.243226389676
ISR,1982,120.364392146445
ITA,1982,16.4804146202215
JAM,1982,6.5454079672007
JOR,1982,7.42804085422488
JPN,1982,2.74104095563138
KAZ,1982,
KEN,1982,20.6667146662827
KGZ,1982,
KHM,1982,
KIR,1982,
KNA,1982,5.92722298201993
KOR,1982,7.19084664006864
KWT,1982,7.77679842690851
LAC,1982,7.72949223911318
LAO,1982,
LBN,1982,
LBR,1982,
LBY,1982,10.2588088556284
LCA,1982,4.61406749873085
LCN,1982,7.81274141216488
LDC,1982,
LIC,1982,
LIE,1982,
LKA,1982,10.8257491675687
LMC,1982,10.6676143195698
LMY,1982,10.8318097738172
LSO,1982,12.1399176954734
LTE,1982,
LTU,1982,
LUX,1982,9.35705099427385
LVA,1982,
MAC,1982,
MAF,1982,
MAR,1982,10.5278072972983
MCO,1982,
MDA,1982,
MDG,1982,31.7897046510535
MDV,1982,
MEA,1982,8.33125575581154
MEX,1982,58.9134198531048
MHL,1982,
MIC,1982,10.2588088556284
MKD,1982,
MLI,1982,
MLT,1982,5.81823397218666
MMR,1982,5.30474040537996
MNA,1982,10.3933080764634
MNE,1982,
MNG,1982,
MNP,1982,
MOZ,1982,
MRT,1982,
MUS,1982,11.4156931283651
MWI,1982,9.82116244432082
MYS,1982,5.81890002977831
NAC,1982,8.45019944999442
NAM,1982,
NCL,1982,
NER,1982,11.6418357416784
NGA,1982,7.69774724714247
NIC,1982,
NLD,1982,5.91109658468382
NOR,1982,11.3409961685824
NPL,1982,11.6985465924139
NRU,1982,
NZL,1982,16.1636941231018
OED,1982,11.3409961685824
OMN,1982,
OSS,1982,9.84677216779704
PAK,1982,5.90352878435857
PAN,1982,4.25057176328123
PER,1982,64.4481585387929
PHL,1982,10.2217271376891
PLW,1982,
PNG,1982,5.53505535055348
POL,1982,103.55871886121
PRE,1982,
PRI,1982,
PRK,1982,
PRT,1982,21.6792837277095
PRY,1982,5.12006543713196
PSE,1982,
PSS,1982,
PST,1982,9.47098932052414
PYF,1982,
QAT,1982,5.6999999999998
ROU,1982,
RUS,1982,
RWA,1982,12.5651365334135
SAS,1982,9.84677216779704
SAU,1982,1.02103960396036
SDN,1982,25.7128797492595
SEN,1982,17.3763852168922
SGP,1982,3.91628677994199
SLB,1982,12.9834254143648
SLE,1982,
SLV,1982,11.7288868654679
SMR,1982,
SOM,1982,
SRB,1982,
SSA,1982,12.1399176954734
SSD,1982,
SSF,1982,12.0998414518035
SST,1982,7.27640861779856
STP,1982,
SUR,1982,7.27640861779856
SVK,1982,
SVN,1982,30.1125435950715
SWE,1982,8.58918509047116
SWZ,1982,10.8074213418412
SXM,1982,
SYC,1982,-0.912646675358539
SYR,1982,14.3033292231811
TCA,1982,
TCD,1982,
TEA,1982,
TEC,1982,
TGO,1982,11.1296733281827
THA,1982,5.25907990316825
TJK,1982,
TKM,1982,
TLA,1982,7.81274141216488
TLS,1982,
TMN,1982,10.3933080764634
TON,1982,10.8378703800656
TSA,1982,9.84677216779704
TSS,1982,12.0998414518035
TTO,1982,11.6347629431673
TUN,1982,
TUR,1982,29.1375145022677
TUV,1982,
TZA,1982,28.9323346451693
UGA,1982,
UKR,1982,
UMC,1982,7.81274141216488
URY,1982,18.9925012952182
USA,1982,6.13142700027494
UZB,1982,
VCT,1982,7.22825662243943
VEN,1982,
VGB,1982,
VIR,1982,
VNM,1982,
VUT,1982,6.67254556143446
WLD,1982,10.2217271376891
WSM,1982,18.2962245891186
XKX,1982,
YEM,1982,
ZAF,1982,14.6390324191598
ZMB,1982,
ZWE,1982,
ABW,1983,
AFE,1983,11.5675243834069
AFG,1983,
AFW,1983,10.6719367588933
AGO,1983,
ALB,1983,
AND,1983,
ARB,1983,5.49366551432092
ARE,1983,
ARG,1983,
ARM,1983,
ASM,1983,
ATG,1983,
AUS,1983,10.0389105058366
AUT,1983,3.33916453409529
AZE,1983,
BDI,1983,8.15123135622633
BEL,1983,7.66160983743879
BEN,1983,
BFA,1983,8.15376277420427
BGD,1983,
BGR,1983,
BHR,1983,2.97239915075073
BHS,1983,3.99999999999995
BIH,1983,
BLR,1983,
BLZ,1983,4.99609679980485
BMU,1983,
BOL,1983,275.586283560362
BRA,1983,135.027682230472
BRB,1983,5.2302987828884
BRN,1983,1.1661807580175
BTN,1983,18.0577787941154
BWA,1983,10.4771438105237
CAF,1983,14.6126112868811
CAN,1983,5.86358802977366
CEB,1983,
CHE,1983,2.94979443545727
CHI,1983,
CHL,1983,27.2571946726204
CHN,1983,
CIV,1983,5.64042843342129
CMR,1983,16.6312264100787
COD,1983,76.5266976662659
COG,1983,
COL,1983,19.5973170624765
COM,1983,
CPV,1983,
CRI,1983,32.6237081487832
CSS,1983,4.99609679980485
CUB,1983,
CUW,1983,
CYM,1983,
CYP,1983,5.0497142410088
CZE,1983,
DEU,1983,3.29341460291844
DJI,1983,0.901842896356882
DMA,1983,4.14795244385732
DNK,1983,6.90822881158847
DOM,1983,5.6286232944898
DZA,1983,5.96716393032723
EAP,1983,
EAR,1983,10.2436633526545
EAS,1983,
ECA,1983,
ECS,1983,
ECU,1983,48.4338747103122
EGY,1983,16.079873883342
EMU,1983,8.66927159808515
ERI,1983,
ESP,1983,12.17407273517
EST,1983,
ETH,1983,-0.675378064854715
EUU,1983,8.66927159808515
FCS,1983,
FIN,1983,8.3662926064564
FJI,1983,6.70418399801422
FRA,1983,9.45954847235314
FRO,1983,
FSM,1983,
GAB,1983,10.6719367588933
GBR,1983,4.60930327269783
GEO,1983,
GHA,1983,122.874514572592
GIB,1983,
GIN,1983,
GMB,1983,10.6363036761386
GNB,1983,
GNQ,1983,
GRC,1983,20.1794812892138
GRD,1983,6.09534728193343
GRL,1983,
GTM,1983,4.53867815133257
GUM,1983,
GUY,1983,
HIC,1983,6.90822881158847
HKG,1983,9.8859315589355
HND,1983,8.25281165848257
HPC,1983,11.126644122143
HRV,1983,
HTI,1983,10.2436633526545
HUN,1983,7.27989573279489
IBD,1983,11.7997405215176
IBT,1983,10.6363036761386
IDA,1983,8.80413836917201
IDB,1983,6.53310874893361
IDN,1983,11.7997405215176
IDX,1983,
IMN,1983,
IND,1983,11.8680812986734
INX,1983,
IRL,1983,10.4476295240831
IRN,1983,19.7401891778611
IRQ,1983,
ISL,1983,83.9500461937035
ISR,1983,145.951530366009
ITA,1983,14.646576674877
JAM,1983,11.5821110844253
JOR,1983,5.02016709831461
JPN,1983,1.89971971348492
KAZ,1983,
KEN,1983,11.3977827368523
KGZ,1983,
KHM,1983,
KIR,1983,
KNA,1983,2.29153537034706
KOR,1983,3.42061419498925
KWT,1983,4.71816809275154
LAC,1983,10.9128872185399
LAO,1983,
LBN,1983,
LBR,1983,
LBY,1983,10.6052036199096
LCA,1983,1.47305853462302
LCN,1983,10.2436633526545
LDC,1983,
LIC,1983,
LIE,1983,
LKA,1983,13.9643880065
LMC,1983,11.7083625448325
LMY,1983,10.6207536480241
LSO,1983,17.4923547400614
LTE,1983,
LTU,1983,
LUX,1983,8.66927159808515
LVA,1983,
MAC,1983,
MAF,1983,
MAR,1983,6.20793538870312
MCO,1983,
MDA,1983,
MDG,1983,19.328338591095
MDV,1983,
MEA,1983,5.49366551432092
MEX,1983,101.874938435992
MHL,1983,
MIC,1983,10.6719367588933
MKD,1983,
MLI,1983,
MLT,1983,-0.880997560317531
MMR,1983,5.65008336345437
MNA,1983,6.16761386479387
MNE,1983,
MNG,1983,
MNP,1983,
MOZ,1983,
MRT,1983,
MUS,1983,5.58949801843947
MWI,1983,13.5025105170179
MYS,1983,3.70423546319373
NAC,1983,4.53801163146715
NAM,1983,
NCL,1983,
NER,1983,-2.48960568671487
NGA,1983,23.2123315511559
NIC,1983,
NLD,1983,2.74084033162254
NOR,1983,8.4652443220922
NPL,1983,12.3772380782713
NRU,1983,
NZL,1983,7.34107586057345
OED,1983,8.87302152363218
OMN,1983,
OSS,1983,6.05263157894737
PAK,1983,6.36203349985299
PAN,1983,2.10284124368166
PER,1983,111.150635209158
PHL,1983,10.0293565620481
PLW,1983,
PNG,1983,7.90209790139861
POL,1983,25.534759358289
PRE,1983,
PRI,1983,
PRK,1983,
PRT,1983,24.0027623802917
PRY,1983,13.433755563163
PSE,1983,
PSS,1983,
PST,1983,7.31048579668417
PYF,1983,
QAT,1983,2.74361400094614
ROU,1983,
RUS,1983,
RWA,1983,6.59300214307081
SAS,1983,12.3772380782713
SAU,1983,0.191424196019053
SDN,1983,30.5877747791383
SEN,1983,11.6169845681475
SGP,1983,1.19641076769694
SLB,1983,6.23471882640582
SLE,1983,
SLV,1983,13.3143177303524
SMR,1983,
SOM,1983,
SRB,1983,
SSA,1983,11.5675243834069
SSD,1983,
SSF,1983,11.4826535601296
SST,1983,5.58949801843947
STP,1983,
SUR,1983,4.41180807455269
SVK,1983,
SVN,1983,40.2134918436936
SWE,1983,8.87302152363218
SWZ,1983,11.5675243834069
SXM,1983,
SYC,1983,6.05263157894737
SYR,1983,6.12729234088462
TCA,1983,
TCD,1983,
TEA,1983,
TEC,1983,
TGO,1983,9.35546507986145
THA,1983,3.7265366212408
TJK,1983,
TKM,1983,
TLA,1983,11.5821110844253
TLS,1983,
TMN,1983,6.16761386479387
TON,1983,9.81355311787776
TSA,1983,12.3772380782713
TSS,1983,11.4826535601296
TTO,1983,15.1749999993332
TUN,1983,
TUR,1983,31.3902710198445
TUV,1983,
TZA,1983,27.0559275305238
UGA,1983,
UKR,1983,
UMC,1983,9.81355311787776
URY,1983,49.1973796505638
USA,1983,3.21243523316063
UZB,1983,
VCT,1983,5.45838798990218
VEN,1983,
VGB,1983,
VIR,1983,
VNM,1983,
VUT,1983,1.65334802976032
WLD,1983,8.66927159808515
WSM,1983,16.4601356089933
XKX,1983,
YEM,1983,
ZAF,1983,12.3032071438235
ZMB,1983,
ZWE,1983,
ABW,1984,
AFE,1984,10.9838625715774
AFG,1984,
AFW,1984,11.2499999999997
AGO,1984,
ALB,1984,
AND,1984,
ARB,1984,8.11639795517099
ARE,1984,
ARG,1984,
ARM,1984,
ASM,1984,
ATG,1984,
AUS,1984,3.96039603960395
AUT,1984,5.66318573909355
AZE,1984,
BDI,1984,14.3168697883258
BEL,1984,6.34177491009128
BEN,1984,
BFA,1984,4.84695768186085
BGD,1984,
BGR,1984,
BHR,1984,0.322399250235335
BHS,1984,3.96634615384614
BIH,1984,
BLR,1984,
BLZ,1984,3.38289962863708
BMU,1984,
BOL,1984,1281.34994174486
BRA,1984,192.121733132051
BRB,1984,4.68579731185599
BRN,1984,3.07396733909727
BTN,1984,7.03770661157025
BWA,1984,8.57746904251907
CAF,1984,2.54220966810047
CAN,1984,4.30477830391736
CEB,1984,
CHE,1984,2.93145669136628
CHI,1984,
CHL,1984,19.8602056602626
CHN,1984,
CIV,1984,4.28476110361871
CMR,1984,11.3733220902937
COD,1984,52.2270113573208
COG,1984,
COL,1984,16.1616171361426
COM,1984,
CPV,1984,11.2499999999997
CRI,1984,11.9474270118864
CSS,1984,3.68874452760909
CUB,1984,
CUW,1984,
CYM,1984,
CYP,1984,5.99195111048443
CZE,1984,
DEU,1984,2.40579506889857
DJI,1984,1.88471502578426
DMA,1984,2.21799424995742
DNK,1984,6.29077936023767
DOM,1984,20.1516781053536
DZA,1984,8.11639795517099
EAP,1984,
EAR,1984,8.49737141281982
EAS,1984,
ECA,1984,
ECS,1984,
ECU,1984,31.2302390849475
EGY,1984,17.0363663799608
EMU,1984,7.06765638328174
ERI,1984,
ESP,1984,11.2802765604036
EST,1984,
ETH,1984,8.41727378312057
EUU,1984,7.6738026224732
FCS,1984,
FIN,1984,7.06765638328174
FJI,1984,5.29121761072427
FRA,1984,7.6738026224732
FRO,1984,
FSM,1984,
GAB,1984,5.85714285714297
GBR,1984,4.96071097821929
GEO,1984,
GHA,1984,39.6653137947267
GIB,1984,
GIN,1984,
GMB,1984,22.0984594145327
GNB,1984,
GNQ,1984,
GRC,1984,18.4568132050186
GRD,1984,5.65961278703288
GRL,1984,
GTM,1984,3.40675011837791
GUM,1984,
GUY,1984,
HIC,1984,5.99195111048443
HKG,1984,8.6505190311418
HND,1984,4.72636815920395
HPC,1984,11.3733220902937
HRV,1984,
HTI,1984,6.40203239106073
HUN,1984,8.46785487646024
