location_key,date,new_deceased,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,new_confirmed,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9
TC,2020-08-05,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
TC,2020-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TC,2020-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TD,2020-10-02,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
TG,2020-09-20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
TJ,2020-12-10,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
TJ,2020-10-10,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
TL,2020-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL,2020-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,2020-09-07,3,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0
TR,2020-11-06,83,0,0,0,0,0,0,0,0,0,0,9166,0,0,0,0,0,0,0,0,0,0
TR,2020-12-10,220,0,0,0,0,0,0,0,0,0,0,30424,0,0,0,0,0,0,0,0,0,0
TT,2020-10-16,2,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
TT,2020-11-28,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
TT,2020-08-25,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0
TV,2020-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZ,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZ,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZ,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UA,2020-07-11,27,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0
UA,2020-11-01,110,0,0,0,0,0,0,0,0,0,0,7959,0,0,0,0,0,0,0,0,0,0
UA,2020-11-29,120,0,0,0,0,0,0,0,0,0,0,12978,0,0,0,0,0,0,0,0,0,0
UG,2020-11-19,2,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0
UG,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
UM,2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UM,2020-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UY,2020-10-30,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
UZ,2020-07-19,4,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0
UZ,2020-08-24,7,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0
UZ,2020-07-08,5,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0
UZ,2020-08-07,5,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0,0,0,0,0,0,0
UZ,2020-07-22,4,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0
VA,2020-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,2020-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC,2020-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,2020-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
VN,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
VN,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VU,2020-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VU,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VU,2020-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WF,2020-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WF,2020-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WF,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WF,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WS,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WS,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XK,2020-10-07,3,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
XK,2020-08-08,12,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0
YE,2020-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZA,2020-07-05,111,0,0,0,0,0,0,0,0,0,0,8947,0,0,0,0,0,0,0,0,0,0
ZA,2020-07-20,195,0,0,0,0,0,0,0,0,0,0,8169,0,0,0,0,0,0,0,0,0,0
ZA,2020-10-23,10,0,0,0,0,0,0,0,0,0,0,1836,0,0,0,0,0,0,0,0,0,0
ZA,2020-08-23,100,0,0,0,0,0,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0
ZA,2020-10-19,164,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0,0
ZM,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
ZW,2020-10-20,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
ZW,2020-11-19,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
ZW,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
AD,2020-11-15,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
AE,2020-08-15,3,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0
AE,2020-08-24,1,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0
AE,2020-07-28,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0
AF,2020-07-04,23,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0
AG,2020-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG,2020-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG,2020-12-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AG,2020-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG,2020-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI,2020-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI,2020-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-10-04,4,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0
AL,2020-07-06,2,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
AM,2020-09-02,4,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0
AM,2020-09-05,3,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
AN,2020-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,2020-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,2020-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,2020-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,2020-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,2020-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AO,2020-09-10,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
AO,2020-12-22,1,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0
AQ,2020-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ,2020-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ,2020-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ,2020-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS,2020-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT,2020-10-27,31,0,0,0,0,0,0,0,0,0,0,4373,0,0,0,0,0,0,0,0,0,0
AU,2020-12-03,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
AU,2020-10-01,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
AU,2020-11-15,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
AU,2020-08-22,13,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0
AU,2020-08-12,21,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0
AW,2020-10-28,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
AW,2020-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW,2020-11-01,1,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
AW,2020-09-06,1,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0
AW,2020-11-03,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
AW,2020-12-06,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
AZ,2020-12-07,43,0,0,0,0,0,0,0,0,0,0,3086,0,0,0,0,0,0,0,0,0,0
BA,2020-10-04,9,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0
BA,2020-08-26,11,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0
BB,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD,2020-10-30,18,0,0,0,0,0,0,0,0,0,0,1568,0,0,0,0,0,0,0,0,0,0
BD,2020-12-15,36,0,0,0,0,0,0,0,0,0,0,1134,0,0,0,0,0,0,0,0,0,0
BE,2020-12-09,96,0,0,0,0,0,0,0,0,0,0,2749,0,0,0,0,0,0,0,0,0,0
BE,2020-10-20,61,0,0,0,0,0,0,0,0,0,0,19600,0,0,0,0,0,0,0,0,0,0
BE,2020-07-13,3,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0
BE,2020-10-11,36,0,0,0,0,0,0,0,0,0,0,2439,0,0,0,0,0,0,0,0,0,0
BE,2020-08-16,7,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0
BE,2020-12-07,92,0,0,0,0,0,0,0,0,0,0,3347,0,0,0,0,0,0,0,0,0,0
BF,2020-12-22,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0
BF,2020-09-11,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0
BF,2020-10-27,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
BG,2020-11-27,69,0,0,0,0,0,0,0,0,0,0,1792,0,0,0,0,0,0,0,0,0,0
BH,2020-11-22,1,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0
BH,2020-11-15,3,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0
BI,2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI,2020-11-12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
BI,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
BJ,2020-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ,2020-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BM,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BM,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
BM,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BN,2020-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BN,2020-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BO,2020-12-26,10,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0
BO,2020-12-23,13,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0
BO,2020-07-24,66,0,0,0,0,0,0,0,0,0,0,1204,0,0,0,0,0,0,0,0,0,0
BO,2020-10-13,25,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0
BO,2020-09-02,102,0,0,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0
BQ,2020-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BQ,2020-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BQ,2020-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS,2020-12-31,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
BS,2020-07-30,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
BT,2020-12-03,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
BT,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BT,2020-08-28,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
BV,2020-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV,2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV,2020-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV,2020-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BW,2020-11-16,1,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0
BZ,2020-11-06,1,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
BZ,2020-10-17,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
CC,2020-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC,2020-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD,2020-12-01,1,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0
CD,2020-08-24,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
CD,2020-12-21,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0
CD,2020-08-12,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
CF,2020-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CF,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CF,2020-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CG,2020-07-10,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0
CH,2020-07-25,1,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0
CH,2020-09-06,3,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0
CI,2020-09-16,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
CI,2020-11-04,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
CK,2020-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,2020-08-14,41,0,0,0,0,0,0,0,0,0,0,2077,0,0,0,0,0,0,0,0,0,0
CN,2020-12-25,2,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0
CR,2020-11-19,11,0,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,0
CR,2020-09-04,9,0,0,0,0,0,0,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,0
CR,2020-09-23,21,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0
CU,2020-07-23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CV,2020-07-11,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
CW,2020-12-27,2,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0
CW,2020-10-20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
CW,2020-10-07,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
CW,2020-08-25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CW,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
CW,2020-09-27,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
CX,2020-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CX,2020-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CX,2020-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CX,2020-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CY,2020-08-01,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
DK,2020-09-03,1,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0
DK,2020-11-15,3,0,0,0,0,0,0,0,0,0,0,1251,0,0,0,0,0,0,0,0,0,0
DK,2020-11-07,1,0,0,0,0,0,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0
DK,2020-08-30,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0
DK,2020-11-05,3,0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0
DK,2020-08-14,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0
DM,2020-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DM,2020-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DM,2020-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DM,2020-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DO,2020-08-27,18,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0
DO,2020-07-27,18,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0
DO,2020-07-13,7,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0
DZ,2020-09-04,10,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0
EC,2020-12-22,13,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0
EC,2020-08-08,6,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0
EG,2020-10-31,12,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0
EG,2020-09-29,16,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0
EG,2020-07-13,73,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,0
EH,2020-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EH,2020-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ER,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ER,2020-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ER,2020-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ER,2020-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ER,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ER,2020-07-08,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
ER,2020-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ET,2020-10-17,6,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0
ET,2020-07-06,1,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0
ET,2020-07-04,2,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0
FJ,2020-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,2020-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FK,2020-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FK,2020-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM,2020-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FO,2020-09-23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
FO,2020-12-12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
FO,2020-09-12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
FO,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FO,2020-09-22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
GA,2020-10-11,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
GB,2020-09-24,35,0,0,0,0,0,0,0,0,0,0,7682,0,0,0,0,0,0,0,0,0,0
GB,2020-07-26,17,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0
GB,2020-08-30,6,0,0,0,0,0,0,0,0,0,0,1171,0,0,0,0,0,0,0,0,0,0
GD,2020-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE,2020-12-25,25,0,0,0,0,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0,0
GE,2020-10-20,7,0,0,0,0,0,0,0,0,0,0,1595,0,0,0,0,0,0,0,0,0,0
GF,2020-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GG,2020-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GG,2020-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GG,2020-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GG,2020-10-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GG,2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GG,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GG,2020-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GH,2020-08-29,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0
GH,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
GI,2020-07-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GL,2020-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
